Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,unnamed:0
330,Maruti Alto,Maruti,Alto,6,35236,Dealer,Petrol,Manual,22.74,796,47.3,5,300000,255
331,Maruti Alto,Maruti,Alto,3,80000,Dealer,Petrol,Manual,22.74,796,47.3,5,290000,256
333,Maruti Alto,Maruti,Alto,7,56000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,257
334,Maruti Alto,Maruti,Alto,8,45000,Dealer,Petrol,Manual,22.74,796,47.3,5,285000,258
335,Maruti Alto,Maruti,Alto,2,21900,Dealer,Petrol,Manual,24.7,796,47.3,5,360000,259
336,Maruti Alto,Maruti,Alto,3,18404,Dealer,Petrol,Manual,24.7,796,47.3,5,329000,260
337,Maruti Alto,Maruti,Alto,4,60000,Dealer,Petrol,Manual,22.74,796,47.3,5,310000,261
338,Maruti Alto,Maruti,Alto,5,60000,Dealer,Petrol,Manual,22.74,796,47.3,5,275000,262
339,Maruti Alto,Maruti,Alto,8,50418,Dealer,Petrol,Manual,22.74,796,47.3,5,280000,263
340,Maruti Alto,Maruti,Alto,4,54938,Dealer,Petrol,Manual,24.7,796,47.3,5,300000,264
341,Maruti Alto,Maruti,Alto,7,35000,Dealer,Petrol,Manual,22.74,796,47.3,5,250000,265
342,Maruti Alto,Maruti,Alto,4,21444,Dealer,Petrol,Manual,24.7,796,47.3,5,311000,266
343,Maruti Alto,Maruti,Alto,4,23701,Dealer,Petrol,Manual,24.7,796,47.3,5,312000,267
344,Maruti Alto,Maruti,Alto,6,105610,Dealer,Petrol,Manual,22.74,796,47.3,5,250000,268
345,Maruti Alto,Maruti,Alto,6,18604,Dealer,Petrol,Manual,22.74,796,47.3,5,310000,269
346,Maruti Alto,Maruti,Alto,2,32895,Dealer,Petrol,Manual,22.05,796,47.3,5,300000,270
347,Maruti Alto,Maruti,Alto,7,45075,Dealer,Petrol,Manual,22.74,796,47.3,5,255000,271
349,Maruti Alto,Maruti,Alto,5,62000,Dealer,Petrol,Manual,22.74,796,47.3,5,295000,272
351,Maruti Alto,Maruti,Alto,8,71239,Dealer,Petrol,Manual,22.74,796,47.3,5,260000,273
352,Maruti Alto,Maruti,Alto,6,57000,Dealer,Petrol,Manual,22.74,796,47.3,5,285000,274
353,Maruti Alto,Maruti,Alto,9,66000,Dealer,Petrol,Manual,22.74,796,47.3,5,220000,275
354,Maruti Alto,Maruti,Alto,2,20387,Dealer,Petrol,Manual,22.05,796,47.3,5,335000,276
355,Maruti Alto,Maruti,Alto,8,59800,Dealer,Petrol,Manual,22.74,796,47.3,5,250000,277
356,Maruti Alto,Maruti,Alto,6,68000,Dealer,Petrol,Manual,22.74,796,47.3,5,270000,278
357,Maruti Alto,Maruti,Alto,6,29678,Dealer,Petrol,Manual,22.74,796,47.3,5,299000,279
358,Maruti Alto,Maruti,Alto,5,31488,Dealer,Petrol,Manual,24.7,796,47.3,5,300000,280
359,Maruti Alto,Maruti,Alto,5,31000,Dealer,Petrol,Manual,22.74,796,47.3,5,280000,281
360,Maruti Alto,Maruti,Alto,3,35000,Dealer,Petrol,Manual,24.7,796,47.3,5,320000,282
361,Maruti Alto,Maruti,Alto,2,12000,Dealer,Petrol,Manual,22.05,796,47.3,5,285000,283
364,Maruti Alto,Maruti,Alto,3,14709,Dealer,Petrol,Manual,24.7,796,47.3,5,380000,284
365,Maruti Alto,Maruti,Alto,4,23000,Dealer,Petrol,Manual,24.7,796,47.3,5,285000,285
367,Maruti Alto,Maruti,Alto,3,7204,Dealer,Petrol,Manual,24.7,796,47.3,5,336000,286
368,Maruti Alto,Maruti,Alto,7,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,287
369,Maruti Alto,Maruti,Alto,6,50000,Dealer,Petrol,Manual,22.74,796,47.3,5,270000,288
370,Maruti Alto,Maruti,Alto,5,42540,Dealer,Petrol,Manual,22.74,796,47.3,5,290000,289
371,Maruti Alto,Maruti,Alto,3,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000,290
372,Maruti Alto,Maruti,Alto,4,15554,Dealer,Petrol,Manual,22.05,796,47.3,5,310000,291
373,Maruti Alto,Maruti,Alto,6,45000,Dealer,Petrol,Manual,24.7,796,47.3,5,265000,292
374,Maruti Alto,Maruti,Alto,4,28000,Dealer,Petrol,Manual,24.7,796,47.3,5,340000,293
375,Maruti Alto,Maruti,Alto,5,29289,Dealer,Petrol,Manual,22.74,796,47.3,5,239000,294
376,Maruti Alto,Maruti,Alto,7,33000,Dealer,Petrol,Manual,22.74,796,47.3,5,237000,295
377,Maruti Alto,Maruti,Alto,3,32000,Dealer,Petrol,Manual,24.7,796,47.3,5,280000,296
379,Maruti Alto,Maruti,Alto,6,36668,Dealer,Petrol,Manual,22.74,796,47.3,5,270000,297
380,Maruti Alto,Maruti,Alto,7,37779,Dealer,Petrol,Manual,24.7,796,47.3,5,220000,298
381,Maruti Alto,Maruti,Alto,5,36172,Dealer,Petrol,Manual,24.7,796,47.3,5,270000,299
382,Maruti Alto,Maruti,Alto,3,17000,Dealer,Petrol,Manual,22.74,796,47.3,5,315000,300
383,Maruti Alto,Maruti,Alto,8,64000,Dealer,CNG,Manual,30.46,796,47.3,5,225000,301
384,Maruti Alto,Maruti,Alto,8,33682,Dealer,Petrol,Manual,22.74,796,47.3,5,235000,302
385,Maruti Alto,Maruti,Alto,4,36000,Dealer,Petrol,Manual,24.7,796,47.3,5,275000,303
386,Maruti Alto,Maruti,Alto,2,8000,Dealer,Petrol,Manual,22.05,796,47.3,5,335000,304
387,Maruti Alto,Maruti,Alto,7,50000,Dealer,Petrol,Manual,22.74,796,47.3,5,240000,305
389,Maruti Alto,Maruti,Alto,6,32000,Dealer,Petrol,Manual,22.74,796,47.3,5,300000,306
390,Maruti Alto,Maruti,Alto,4,42691,Dealer,Petrol,Manual,24.7,796,47.3,5,300000,307
391,Maruti Alto,Maruti,Alto,6,38568,Dealer,Petrol,Manual,22.74,796,47.3,5,225000,308
392,Maruti Alto,Maruti,Alto,4,11000,Dealer,Petrol,Manual,24.7,796,47.3,5,285000,309
393,Maruti Alto,Maruti,Alto,6,49163,Dealer,Petrol,Manual,22.74,796,47.3,5,285000,310
396,Maruti Alto,Maruti,Alto,6,48000,Dealer,Petrol,Manual,22.74,796,47.3,5,215000,311
397,Maruti Alto,Maruti,Alto,5,16000,Dealer,Petrol,Manual,24.7,796,47.3,5,325000,312
398,Maruti Alto,Maruti,Alto,6,15000,Dealer,Petrol,Manual,22.74,796,47.3,5,275000,313
400,Maruti Alto,Maruti,Alto,5,30265,Dealer,CNG,Manual,30.46,796,47.3,5,295000,314
401,Maruti Alto,Maruti,Alto,3,9800,Dealer,Petrol,Manual,22.74,796,47.3,5,320000,315
402,Maruti Alto,Maruti,Alto,6,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,245000,316
403,Maruti Alto,Maruti,Alto,6,36390,Dealer,Petrol,Manual,22.74,796,47.3,5,255000,317
404,Maruti Alto,Maruti,Alto,9,65000,Dealer,CNG,Manual,30.46,796,47.3,5,175000,318
405,Maruti Alto,Maruti,Alto,1,2200,Dealer,Petrol,Manual,24.7,796,47.3,5,360000,319
406,Maruti Alto,Maruti,Alto,5,70000,Dealer,Petrol,Manual,22.74,796,47.3,5,299000,320
410,Maruti Alto,Maruti,Alto,7,2620,Dealer,Petrol,Manual,22.74,796,47.3,5,275000,321
411,Maruti Alto,Maruti,Alto,7,41000,Dealer,Petrol,Manual,22.74,796,47.3,5,225000,322
414,Maruti Alto,Maruti,Alto,8,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,190000,323
416,Maruti Alto,Maruti,Alto,8,68450,Dealer,Petrol,Manual,22.74,796,47.3,5,245000,324
418,Maruti Alto,Maruti,Alto,7,58001,Dealer,Petrol,Manual,22.74,796,47.3,5,215000,325
419,Maruti Alto,Maruti,Alto,7,25000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,326
420,Maruti Alto,Maruti,Alto,5,40000,Dealer,Petrol,Manual,22.74,796,47.3,5,260000,327
421,Maruti Alto,Maruti,Alto,6,25864,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,328
422,Maruti Alto,Maruti,Alto,5,45222,Dealer,CNG,Manual,30.46,796,47.3,5,299000,329
423,Maruti Alto,Maruti,Alto,6,100000,Dealer,Petrol,Manual,22.74,796,47.3,5,250000,330
424,Maruti Alto,Maruti,Alto,6,52000,Dealer,Petrol,Manual,22.74,796,47.3,5,320000,331
425,Maruti Alto,Maruti,Alto,4,46871,Dealer,Petrol,Manual,24.7,796,47.3,5,279000,332
426,Maruti Alto,Maruti,Alto,8,45019,Dealer,Petrol,Manual,22.74,796,47.3,5,285000,333
427,Maruti Alto,Maruti,Alto,7,56641,Dealer,Petrol,Manual,22.05,796,47.3,5,185000,334
430,Maruti Alto,Maruti,Alto,8,52000,Dealer,Petrol,Manual,22.74,796,47.3,5,236000,335
432,Maruti Alto,Maruti,Alto,6,49000,Dealer,Petrol,Manual,22.74,796,47.3,5,235000,336
433,Maruti Alto,Maruti,Alto,8,95011,Dealer,Petrol,Manual,22.74,796,47.3,5,225000,337
434,Maruti Alto,Maruti,Alto,7,60000,Dealer,CNG,Manual,30.46,796,47.3,5,260000,338
435,Maruti Alto,Maruti,Alto,6,49000,Dealer,Petrol,Manual,22.74,796,47.3,5,270000,339
436,Maruti Alto,Maruti,Alto,6,22000,Dealer,Petrol,Manual,22.74,796,47.3,5,285000,340
437,Maruti Alto,Maruti,Alto,6,15200,Dealer,Petrol,Manual,22.74,796,47.3,5,260000,341
438,Maruti Alto,Maruti,Alto,9,52000,Dealer,Petrol,Manual,24.7,796,47.3,5,195000,342
439,Maruti Alto,Maruti,Alto,7,19000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000,343
440,Maruti Alto,Maruti,Alto,4,20920,Dealer,Petrol,Manual,24.7,796,47.3,5,310000,344
441,Maruti Alto,Maruti,Alto,7,60000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,345
443,Maruti Alto,Maruti,Alto,3,35112,Dealer,Petrol,Manual,24.7,796,47.3,5,359000,346
444,Maruti Alto,Maruti,Alto,5,78950,Dealer,CNG,Manual,30.46,796,47.3,5,299000,347
445,Maruti Alto,Maruti,Alto,5,67100,Dealer,Petrol,Manual,22.74,796,47.3,5,275000,348
446,Maruti Alto,Maruti,Alto,7,44000,Dealer,CNG,Manual,30.46,796,47.3,5,275000,349
447,Maruti Alto,Maruti,Alto,4,12706,Dealer,Petrol,Manual,24.7,796,47.3,5,313000,350
448,Maruti Alto,Maruti,Alto,8,55000,Individual,Petrol,Manual,22.74,796,47.3,5,230000,351
450,Maruti Alto,Maruti,Alto,2,25000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,352
451,Maruti Alto,Maruti,Alto,5,10370,Individual,Petrol,Manual,22.74,796,47.3,5,320000,353
452,Maruti Alto,Maruti,Alto,4,25000,Individual,Petrol,Manual,24.7,796,47.3,5,275000,354
453,Maruti Alto,Maruti,Alto,3,12000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,355
454,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,356
456,Maruti Alto,Maruti,Alto,8,120000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,357
457,Maruti Alto,Maruti,Alto,3,22000,Individual,Petrol,Manual,24.7,796,47.3,5,304000,358
458,Maruti Alto,Maruti,Alto,6,33000,Individual,Petrol,Manual,22.74,796,47.3,5,260000,359
460,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,24.7,796,47.3,5,220000,360
462,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,350000,361
465,Maruti Alto,Maruti,Alto,2,10300,Individual,Petrol,Manual,24.7,796,47.3,5,300000,362
466,Maruti Alto,Maruti,Alto,6,90000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,363
468,Maruti Alto,Maruti,Alto,5,30000,Individual,Petrol,Manual,22.74,796,47.3,5,225000,364
470,Maruti Alto,Maruti,Alto,7,50080,Individual,Petrol,Manual,22.74,796,47.3,5,225000,365
471,Maruti Alto,Maruti,Alto,5,120000,Individual,Petrol,Manual,22.74,796,47.3,5,198000,366
472,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,47.3,5,235000,367
473,Maruti Alto,Maruti,Alto,7,35000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,368
474,Maruti Alto,Maruti,Alto,1,10000,Individual,Petrol,Manual,22.05,796,47.3,5,370000,369
475,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,370
476,Maruti Alto,Maruti,Alto,4,10000,Individual,Petrol,Manual,24.7,796,47.3,5,260000,371
477,Maruti Alto,Maruti,Alto,3,40000,Individual,Petrol,Manual,24.7,796,47.3,5,270000,372
478,Maruti Alto,Maruti,Alto,5,60000,Individual,Petrol,Manual,22.74,796,47.3,5,264000,373
479,Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,374
480,Maruti Alto,Maruti,Alto,6,34000,Individual,Petrol,Manual,22.74,796,47.3,5,255000,375
481,Maruti Alto,Maruti,Alto,4,90000,Individual,Petrol,Manual,24.7,796,47.3,5,255000,376
483,Maruti Alto,Maruti,Alto,9,120000,Individual,Petrol,Manual,22.74,796,47.3,5,140000,377
484,Maruti Alto,Maruti,Alto,8,60000,Individual,Petrol,Manual,22.74,796,47.3,5,180000,378
485,Maruti Alto,Maruti,Alto,6,19074,Individual,Petrol,Manual,22.74,796,47.3,5,275000,379
487,Maruti Alto,Maruti,Alto,7,40000,Individual,Petrol,Manual,22.74,796,47.3,5,166000,380
489,Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,22.74,796,47.3,5,240000,381
491,Maruti Alto,Maruti,Alto,7,40000,Individual,Petrol,Manual,22.74,796,47.3,5,230000,382
492,Maruti Alto,Maruti,Alto,4,3600,Individual,Petrol,Manual,24.7,796,47.3,5,318000,383
493,Maruti Alto,Maruti,Alto,8,15000,Individual,Petrol,Manual,22.74,796,47.3,5,262000,384
496,Maruti Alto,Maruti,Alto,2,1200,Individual,Petrol,Manual,22.05,796,47.3,5,350000,385
498,Maruti Alto,Maruti,Alto,4,70000,Individual,Petrol,Manual,24.7,796,47.3,5,270000,386
500,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,387
502,Maruti Alto,Maruti,Alto,5,52000,Individual,Petrol,Manual,22.74,796,47.3,5,225000,388
504,Maruti Alto,Maruti,Alto,3,15000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,389
505,Maruti Alto,Maruti,Alto,5,70000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,390
506,Maruti Alto,Maruti,Alto,4,35000,Individual,Petrol,Manual,24.7,796,47.3,5,290000,391
512,Maruti Alto,Maruti,Alto,5,15000,Individual,Petrol,Manual,22.74,796,47.3,5,295000,393
513,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,300000,394
514,Maruti Alto,Maruti,Alto,5,40000,Individual,Petrol,Manual,22.74,796,47.3,5,280000,395
515,Maruti Alto,Maruti,Alto,4,60000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,396
516,Maruti Alto,Maruti,Alto,5,35000,Individual,Petrol,Manual,22.74,796,47.3,5,280000,397
517,Maruti Alto,Maruti,Alto,6,40000,Individual,Petrol,Manual,22.74,796,47.3,5,280000,398
518,Maruti Alto,Maruti,Alto,4,54000,Individual,Petrol,Manual,24.7,796,47.3,5,260000,399
519,Maruti Alto,Maruti,Alto,5,30000,Individual,Petrol,Manual,24.7,796,47.3,5,228000,400
520,Maruti Alto,Maruti,Alto,4,50000,Individual,Petrol,Manual,24.7,796,47.3,5,280000,401
521,Maruti Alto,Maruti,Alto,12,110000,Individual,Petrol,Manual,24.7,796,47.3,5,150000,402
522,Maruti Alto,Maruti,Alto,6,35000,Individual,Petrol,Manual,22.74,796,47.3,5,270000,403
523,Maruti Alto,Maruti,Alto,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,220000,404
524,Maruti Alto,Maruti,Alto,8,24000,Individual,Petrol,Manual,22.74,796,47.3,5,270000,405
525,Maruti Alto,Maruti,Alto,3,40000,Individual,Petrol,Manual,24.7,796,47.3,5,350000,406
526,Maruti Alto,Maruti,Alto,4,80000,Individual,Petrol,Manual,24.7,796,47.3,5,280000,407
527,Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,22.74,796,47.3,5,300000,408
528,Maruti Alto,Maruti,Alto,7,35000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,409
529,Maruti Alto,Maruti,Alto,2,25000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,410
531,Maruti Alto,Maruti,Alto,4,25000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,411
532,Maruti Alto,Maruti,Alto,6,30000,Individual,Petrol,Manual,22.74,796,47.3,5,255000,412
533,Maruti Alto,Maruti,Alto,2,85000,Individual,Petrol,Manual,24.7,796,47.3,5,330000,413
534,Maruti Alto,Maruti,Alto,1,1500,Individual,Petrol,Manual,22.05,796,47.3,5,350000,414
535,Maruti Alto,Maruti,Alto,8,25000,Individual,CNG,Manual,30.46,796,47.3,5,220000,415
536,Maruti Alto,Maruti,Alto,7,60000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,416
537,Maruti Alto,Maruti,Alto,5,25000,Individual,Petrol,Manual,22.74,796,47.3,5,220000,417
538,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,260000,418
540,Maruti Alto,Maruti,Alto,3,4600,Individual,Petrol,Manual,22.05,796,47.3,5,280000,419
541,Maruti Alto,Maruti,Alto,2,8300,Individual,Petrol,Manual,24.7,796,47.3,5,330000,420
542,Maruti Alto,Maruti,Alto,6,85000,Individual,Petrol,Manual,22.74,796,47.3,5,276000,421
543,Maruti Alto,Maruti,Alto,2,90000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,422
544,Maruti Alto,Maruti,Alto,8,90000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,423
546,Maruti Alto,Maruti,Alto,3,29000,Individual,Petrol,Manual,24.7,796,47.3,5,350000,424
547,Maruti Alto,Maruti,Alto,1,11000,Individual,Petrol,Manual,22.05,796,47.3,5,350000,425
549,Maruti Alto,Maruti,Alto,3,5000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,426
550,Maruti Alto,Maruti,Alto,3,25000,Individual,Petrol,Manual,24.7,796,47.3,5,255000,427
551,Maruti Alto,Maruti,Alto,6,22000,Individual,Petrol,Manual,22.74,796,47.3,5,249000,428
552,Maruti Alto,Maruti,Alto,2,15000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,429
554,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,322000,430
555,Maruti Alto,Maruti,Alto,7,50000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,431
556,Maruti Alto,Maruti,Alto,5,15000,Individual,Petrol,Manual,24.7,796,47.3,5,289000,432
557,Maruti Alto,Maruti,Alto,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,433
558,Maruti Alto,Maruti,Alto,5,20000,Individual,Petrol,Manual,22.74,796,47.3,5,235000,434
559,Maruti Alto,Maruti,Alto,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,435
560,Maruti Alto,Maruti,Alto,3,55000,Individual,Petrol,Manual,24.7,796,47.3,5,230000,436
561,Maruti Alto,Maruti,Alto,2,5000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,437
562,Maruti Alto,Maruti,Alto,8,73000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,438
563,Maruti Alto,Maruti,Alto,3,25000,Individual,Petrol,Manual,24.7,796,47.3,5,275000,439
564,Maruti Alto,Maruti,Alto,4,50000,Individual,Petrol,Manual,24.7,796,47.3,5,280000,440
565,Maruti Alto,Maruti,Alto,4,30000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,441
567,Maruti Alto,Maruti,Alto,4,10000,Individual,Petrol,Manual,24.7,796,47.3,5,321000,442
568,Maruti Alto,Maruti,Alto,3,50000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,443
570,Maruti Alto,Maruti,Alto,5,30000,Individual,Petrol,Manual,22.74,796,47.3,5,240000,444
571,Maruti Alto,Maruti,Alto,7,40000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,445
572,Maruti Alto,Maruti,Alto,3,5000,Individual,Petrol,Manual,24.7,796,47.3,5,325000,446
573,Maruti Alto,Maruti,Alto,7,110000,Individual,Petrol,Manual,22.74,796,47.3,5,180000,447
574,Maruti Alto,Maruti,Alto,6,50000,Individual,CNG,Manual,30.46,796,47.3,5,240000,448
577,Maruti Alto,Maruti,Alto,6,20000,Individual,Petrol,Manual,22.74,796,47.3,5,230000,449
578,Maruti Alto,Maruti,Alto,3,15000,Individual,Petrol,Manual,24.7,796,47.3,5,265000,450
580,Maruti Alto,Maruti,Alto,4,60000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,451
581,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,452
582,Maruti Alto,Maruti,Alto,4,14870,Individual,Petrol,Manual,24.7,796,47.3,5,298000,453
583,Maruti Alto,Maruti,Alto,6,30000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,454
584,Maruti Alto,Maruti,Alto,5,29000,Individual,Petrol,Manual,22.74,796,47.3,5,240000,455
588,Maruti Alto,Maruti,Alto,2,40000,Individual,Petrol,Manual,24.7,796,47.3,5,290000,456
589,Maruti Alto,Maruti,Alto,7,80000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,457
591,Maruti Alto,Maruti,Alto,5,13000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,458
592,Maruti Alto,Maruti,Alto,4,18000,Individual,Petrol,Manual,24.7,796,47.3,5,270000,459
594,Maruti Alto,Maruti,Alto,4,20000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,460
595,Maruti Alto,Maruti,Alto,8,70000,Individual,Petrol,Manual,22.74,796,47.3,5,170000,461
598,Maruti Alto,Maruti,Alto,8,15000,Individual,Petrol,Manual,22.74,796,47.3,5,189000,462
599,Maruti Alto,Maruti,Alto,6,90000,Individual,CNG,Manual,30.46,796,47.3,5,216000,463
600,Maruti Alto,Maruti,Alto,8,70000,Individual,Petrol,Manual,22.74,796,47.3,5,157000,464
601,Maruti Alto,Maruti,Alto,7,60000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,465
602,Maruti Alto,Maruti,Alto,8,60000,Individual,Petrol,Manual,22.74,796,47.3,5,185000,466
604,Maruti Alto,Maruti,Alto,3,43063,Individual,Petrol,Manual,24.7,796,47.3,5,260000,467
605,Maruti Alto,Maruti,Alto,2,25000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,468
606,Maruti Alto,Maruti,Alto,7,70000,Individual,Petrol,Manual,22.74,796,47.3,5,175000,469
607,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,24.7,796,47.3,5,240000,470
608,Maruti Alto,Maruti,Alto,5,40000,Individual,Petrol,Manual,22.74,796,47.3,5,265000,471
609,Maruti Alto,Maruti,Alto,3,40000,Individual,Petrol,Manual,24.7,796,47.3,5,295000,472
610,Maruti Alto,Maruti,Alto,4,100000,Individual,Petrol,Manual,24.7,796,47.3,5,310000,473
611,Maruti Alto,Maruti,Alto,8,48000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,474
612,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,373000,475
613,Maruti Alto,Maruti,Alto,7,44000,Individual,Petrol,Manual,22.74,796,47.3,5,225000,476
614,Maruti Alto,Maruti,Alto,6,50000,Individual,Petrol,Manual,22.74,796,47.3,5,230000,477
615,Maruti Alto,Maruti,Alto,5,25000,Individual,Petrol,Manual,22.74,796,47.3,5,290000,478
616,Maruti Alto,Maruti,Alto,6,15000,Individual,Petrol,Manual,22.74,796,47.3,5,295000,479
617,Maruti Alto,Maruti,Alto,3,20000,Individual,Petrol,Manual,24.7,796,47.3,5,280000,480
618,Maruti Alto,Maruti,Alto,5,50000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,481
620,Maruti Alto,Maruti,Alto,6,30000,Individual,Petrol,Manual,22.74,796,47.3,5,230000,482
623,Maruti Alto,Maruti,Alto,8,80000,Individual,Petrol,Manual,22.74,796,47.3,5,250000,484
625,Maruti Alto,Maruti,Alto,4,35000,Individual,Petrol,Manual,24.7,796,47.3,5,280000,485
627,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,320000,486
628,Maruti Alto,Maruti,Alto,8,90000,Individual,CNG,Manual,30.46,796,47.3,5,185000,487
629,Maruti Alto,Maruti,Alto,6,35000,Individual,Petrol,Manual,22.74,796,47.3,5,300000,488
630,Maruti Alto,Maruti,Alto,5,2000,Individual,Petrol,Manual,22.74,796,47.3,5,220000,489
631,Maruti Alto,Maruti,Alto,8,25000,Individual,Petrol,Manual,22.74,796,47.3,5,210000,490
632,Maruti Alto,Maruti,Alto,7,10000,Individual,Petrol,Manual,22.74,796,47.3,5,320000,491
633,Maruti Alto,Maruti,Alto,4,35000,Individual,Petrol,Manual,24.7,796,47.3,5,240000,492
634,Maruti Alto,Maruti,Alto,7,30000,Individual,Petrol,Manual,22.74,796,47.3,5,200000,493
638,Maruti Alto,Maruti,Alto,8,35000,Individual,Petrol,Manual,22.74,796,47.3,5,185000,494
639,Maruti Alto,Maruti,Alto,4,50000,Individual,Petrol,Manual,24.7,796,47.3,5,290000,495
641,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,400000,496
642,Maruti Alto,Maruti,Alto,1,7000,Individual,Petrol,Manual,22.05,796,47.3,5,365000,497
643,Maruti Alto,Maruti,Alto,3,25000,Individual,Petrol,Manual,24.7,796,47.3,5,300000,498
645,Maruti Alto,Maruti,Alto,1,5000,Individual,Petrol,Manual,22.05,796,47.3,5,290000,499
646,Maruti Alto,Maruti,Alto,1,10000,Individual,Petrol,Manual,22.05,796,47.3,5,350000,500
647,Maruti Alto,Maruti,Alto,5,6800,Individual,Petrol,Manual,24.7,796,47.3,5,300000,501
648,Maruti Alto,Maruti,Alto,3,15000,Individual,Petrol,Manual,24.7,796,47.3,5,250000,502
649,Maruti Alto,Maruti,Alto,8,50000,Individual,Petrol,Manual,22.74,796,47.3,5,280000,503
650,Maruti Alto,Maruti,Alto,9,70000,Individual,Petrol,Manual,22.74,796,47.3,5,150000,504
652,Maruti Alto,Maruti,Alto,7,14971,Trustmark Dealer,Petrol,Manual,22.74,796,47.3,5,230000,506
653,Maruti Alto,Maruti,Alto,3,15453,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,327000,507
654,Maruti Alto,Maruti,Alto,3,33026,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,328000,508
655,Maruti Alto,Maruti,Alto,4,33977,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,299000,509
656,Maruti Alto,Maruti,Alto,8,46783,Trustmark Dealer,CNG,Manual,30.46,796,47.3,5,210000,510
657,Maruti Alto,Maruti,Alto,6,29437,Trustmark Dealer,Petrol,Manual,22.74,796,47.3,5,265000,511
658,Maruti Alto,Maruti,Alto,2,22987,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,335000,512
